Date,mediantransactionvalueUSD
2017/11/07,539.883
2017/11/08,783.465
2017/11/09,684.543
2017/11/10,937.693
2017/11/11,1145
2017/11/12,1288
2017/11/13,809.553
2017/11/14,779.63
2017/11/15,704.811
2017/11/16,780.204
2017/11/17,578.388
2017/11/18,466.085
2017/11/19,545.167
2017/11/20,646.748
2017/11/21,509.619
2017/11/22,646.886
2017/11/23,593.193
2017/11/24,568.98
2017/11/25,535.155
2017/11/26,564.196
2017/11/27,696.153
2017/11/28,1005
2017/11/29,1261
2017/11/30,971.937
2017/12/01,629.516
2017/12/02,660.049
2017/12/03,714.11
2017/12/04,934.592
2017/12/05,1020
2017/12/06,1801
2017/12/07,2882
2017/12/08,2103
2017/12/09,1327
2017/12/10,1041
2017/12/11,1167
2017/12/12,2096
2017/12/13,2000
2017/12/14,4766
2017/12/15,2889
2017/12/16,2083
2017/12/17,2131
2017/12/18,3131
2017/12/19,5295
2017/12/20,4755
2017/12/21,4974
2017/12/22,3814
2017/12/23,2922
2017/12/24,1524
2017/12/25,1948
2017/12/26,2808
2017/12/27,3986
2017/12/28,3552
2017/12/29,4195
2017/12/30,4447
2017/12/31,2182
2018/01/01,2104
2018/01/02,3921
2018/01/03,4847
2018/01/04,5033
2018/01/05,4727
2018/01/06,2963
2018/01/07,5417
2018/01/08,3739
2018/01/09,4131
2018/01/10,4016
2018/01/11,3252
2018/01/12,3225
2018/01/13,3769
2018/01/14,2761
2018/01/15,2885
2018/01/16,2746
2018/01/17,2530
2018/01/18,2665
2018/01/19,2140
2018/01/20,1675
2018/01/21,1186
2018/01/22,1588
2018/01/23,888.717
2018/01/24,1582
2018/01/25,1411
2018/01/26,1307
2018/01/27,1080
2018/01/28,928.839
2018/01/29,1001
2018/01/30,1279
2018/01/31,1751
2018/02/01,1389
2018/02/02,1757
2018/02/03,983.301
2018/02/04,968.684
2018/02/05,987.981
2018/02/06,921.674
2018/02/07,931.117
2018/02/08,717.741
2018/02/09,847.748
2018/02/10,838.92
2018/02/11,543.462
2018/02/12,751.385
2018/02/13,826.634
2018/02/14,796.19
2018/02/15,931.582
2018/02/16,814.176
2018/02/17,776.008
2018/02/18,741.691
2018/02/19,764.86
2018/02/20,980.863
2018/02/21,1085
2018/02/22,941.308
2018/02/23,864.775
2018/02/24,845.477
2018/02/25,832.952
2018/02/26,841.119
2018/02/27,894.683
2018/02/28,815.604
2018/03/01,900.775
2018/03/02,825.787
2018/03/03,561.935
2018/03/04,571.312
2018/03/05,782.433
2018/03/06,653.922
2018/03/07,625.032
2018/03/08,717.617
2018/03/09,726.92
2018/03/10,603.469
2018/03/11,541.044
2018/03/12,565.518
2018/03/13,647.564
2018/03/14,772.744
2018/03/15,750.151
2018/03/16,679.697
2018/03/17,574.212
2018/03/18,767.289
2018/03/19,645.288
2018/03/20,654.872
2018/03/21,629.759
2018/03/22,600.534
2018/03/23,614.157
2018/03/24,575.69
2018/03/25,541.385
2018/03/26,627.224
2018/03/27,537.295
2018/03/28,558.704
2018/03/29,575.458
2018/03/30,563.905
2018/03/31,494.839
2018/04/01,443.7
2018/04/02,504.634
2018/04/03,557.97
2018/04/04,577.756
2018/04/05,548.65
2018/04/06,504.688
2018/04/07,440.529
2018/04/08,382.685
2018/04/09,499.715
2018/04/10,498.909
2018/04/11,521.098
2018/04/12,567.172
2018/04/13,543.816
2018/04/14,448.536
2018/04/15,470.289
2018/04/16,551.331
2018/04/17,534.091
2018/04/18,527.226
2018/04/19,561.15
2018/04/20,566.932
2018/04/21,474.105
2018/04/22,446.971
2018/04/23,440.845
2018/04/24,560.034
2018/04/25,728.921
2018/04/26,526.049
2018/04/27,530.428
2018/04/28,358.775
2018/04/29,479.464
2018/04/30,552.045
2018/05/01,510.358
2018/05/02,546.534
2018/05/03,565.903
2018/05/04,584.702
2018/05/05,442.265
2018/05/06,427.838
2018/05/07,489.546
2018/05/08,477.188
2018/05/09,487.329
2018/05/10,491.78
2018/05/11,614.938
2018/05/12,390.922
2018/05/13,471.117
2018/05/14,544.796
2018/05/15,544.33
2018/05/16,482.376
2018/05/17,548.86
2018/05/18,500.629
2018/05/19,422.93
2018/05/20,501.435
2018/05/21,505.096
2018/05/22,474.641
2018/05/23,537.134
2018/05/24,529.322
2018/05/25,466.547
2018/05/26,424.872
2018/05/27,399.307
2018/05/28,497.523
2018/05/29,522.775
2018/05/30,483.03
2018/05/31,458.287
2018/06/01,443.233
2018/06/02,399.819
2018/06/03,397.742
2018/06/04,477.511
2018/06/05,443.211
2018/06/06,405.809
2018/06/07,403.249
2018/06/08,390.864
2018/06/09,376.229
2018/06/10,427.218
2018/06/11,469.873
2018/06/12,428.355
2018/06/13,453.626
2018/06/14,508.236
2018/06/15,390.616
2018/06/16,343.349
2018/06/17,316.635
2018/06/18,382.013
2018/06/19,427.617
2018/06/20,465.471
2018/06/21,396.761
2018/06/22,494.204
2018/06/23,368.154
2018/06/24,395.842
2018/06/25,430.172
2018/06/26,408.929
2018/06/27,428.27
2018/06/28,408.109
2018/06/29,451.64
2018/06/30,414.211
2018/07/01,339.476
2018/07/02,431.609
2018/07/03,515.984
2018/07/04,372.589
2018/07/05,369.095
2018/07/06,360.964
2018/07/07,306.296
2018/07/08,337.683
2018/07/09,400.114
2018/07/10,417.85
2018/07/11,404.719
2018/07/12,344.017
2018/07/13,358.185
2018/07/14,299.523
2018/07/15,361.183
2018/07/16,435.653
2018/07/17,420.032
2018/07/18,415.113
2018/07/19,371.508
2018/07/20,416.373
2018/07/21,341.261
2018/07/22,314.759
2018/07/23,400.337
2018/07/24,454.029
2018/07/25,402.597
2018/07/26,396.228
2018/07/27,389.042
2018/07/28,324.582
2018/07/29,312.776
2018/07/30,410.598
2018/07/31,400.315
2018/08/01,424.312
2018/08/02,381.32
2018/08/03,376.315
2018/08/04,326.488
2018/08/05,317.837
2018/08/06,356.118
2018/08/07,385.798
2018/08/08,415.181
2018/08/09,358.502
2018/08/10,373.752
2018/08/11,366.976
2018/08/12,286.703
2018/08/13,354.354
2018/08/14,402.309
2018/08/15,344.897
2018/08/16,331.915
2018/08/17,344.056
2018/08/18,289.779
2018/08/19,255.769
2018/08/20,306.794
2018/08/21,325.142
2018/08/22,326.252
2018/08/23,299.657
2018/08/24,314.085
2018/08/25,281.916
2018/08/26,243.615
2018/08/27,316.54
2018/08/28,363.979
2018/08/29,322.116
2018/08/30,356.407
2018/08/31,327.475
2018/09/01,295.232
2018/09/02,289.786
2018/09/03,347.18
2018/09/04,365.882
2018/09/05,400.088
2018/09/06,409.83
2018/09/07,322.874
2018/09/08,262.017
2018/09/09,264.18
2018/09/10,330.742
2018/09/11,331.779
2018/09/12,317.817
2018/09/13,334.047
2018/09/14,325.257
2018/09/15,248.545
2018/09/16,242.653
2018/09/17,299.018
2018/09/18,300.528
2018/09/19,249.688
2018/09/20,288.913
2018/09/21,318.955
2018/09/22,235.481
2018/09/23,222.281
2018/09/24,259.483
2018/09/25,260.451
2018/09/26,278.496
2018/09/27,297.38
2018/09/28,305.777
2018/09/29,238.248
2018/09/30,245.621
2018/10/01,318.05
2018/10/02,323.55
2018/10/03,278.315
2018/10/04,267.478
2018/10/05,329.055
2018/10/06,235.008
2018/10/07,109.139
2018/10/08,289.145
2018/10/09,297.38
2018/10/10,281.876
2018/10/11,313.624
2018/10/12,296.103
2018/10/13,244.649
2018/10/14,241.007
2018/10/15,318.067
2018/10/16,307.929
2018/10/17,307.73
2018/10/18,298.705
2018/10/19,261.488
2018/10/20,207.877
2018/10/21,203.622
2018/10/22,275.632
2018/10/23,280.953
2018/10/24,272.177
2018/10/25,259.938
2018/10/26,288.251
2018/10/27,224.083
2018/10/28,201.967
2018/10/29,247.568
2018/10/30,218.964
2018/10/31,199.716
2018/11/01,221.837
2018/11/02,251.076
2018/11/03,194.161
2018/11/04,199.86
2018/11/05,252.701
2018/11/06,282.152
2018/11/07,272.294
2018/11/08,255.247
2018/11/09,254.157
2018/11/10,205.829
2018/11/11,179.63
2018/11/12,211.796
2018/11/13,259.207
2018/11/14,307.878
2018/11/15,285.312
2018/11/16,263.419
2018/11/17,179.016
2018/11/18,155.883
2018/11/19,266.328
2018/11/20,427.235
2018/11/21,283.408
2018/11/22,183.359
2018/11/23,161.418
2018/11/24,129.867
2018/11/25,170.846
2018/11/26,243.033
2018/11/27,175.688
2018/11/28,254.837
2018/11/29,280.999
2018/11/30,269.81
2018/12/01,151.465
2018/12/02,127.851
2018/12/03,241.368
2018/12/04,220.842
2018/12/05,194.711
2018/12/06,216.502
2018/12/07,295.676
2018/12/08,130.914
2018/12/09,97.723
2018/12/10,187.915
2018/12/11,205.258
2018/12/12,188.788
2018/12/13,160.145
2018/12/14,180.046
2018/12/15,99.065
2018/12/16,111.883
2018/12/17,146.609
2018/12/18,222.544
2018/12/19,200.581
2018/12/20,212.484
2018/12/21,209.408
2018/12/22,107.892
2018/12/23,84.25
2018/12/24,154.073
2018/12/25,114.299
2018/12/26,112.016
2018/12/27,101.181
2018/12/28,119
2018/12/29,125.317
2018/12/30,74.458
2018/12/31,105.474
2019/01/01,99.575
2019/01/02,131.198
2019/01/03,147.095
2019/01/04,150.487
2019/01/05,92.375
2019/01/06,96.651
2019/01/07,154.25
2019/01/08,115.358
2019/01/09,110.409
2019/01/10,134.952
2019/01/11,132.122
2019/01/12,93.512
2019/01/13,68.209
2019/01/14,94.931
2019/01/15,146.463
2019/01/16,166.591
2019/01/17,151.356
2019/01/18,146.706
2019/01/19,97.749
2019/01/20,73.766
2019/01/21,131.352
2019/01/22,156.119
2019/01/23,156.073
2019/01/24,130.288
2019/01/25,151.895
2019/01/26,93.174
2019/01/27,78.495
2019/01/28,173.628
2019/01/29,113.371
2019/01/30,116.327
2019/01/31,110.528
2019/02/01,122.648
2019/02/02,87.152
2019/02/03,82.635
2019/02/04,84.318
2019/02/05,103.445
2019/02/06,98.628
2019/02/07,90.5
2019/02/08,124.698
2019/02/09,100.781
2019/02/10,57.212
2019/02/11,119.975
2019/02/12,288.416
2019/02/13,167.324
2019/02/14,105.949
2019/02/15,144.523
2019/02/16,87.051
2019/02/17,61.363
2019/02/18,108.614
2019/02/19,135.414
2019/02/20,170.31
2019/02/21,162.612
2019/02/22,126.282
2019/02/23,88.679
2019/02/24,84.305
2019/02/25,132.045
2019/02/26,112.142
2019/02/27,131.322
2019/02/28,112.044
2019/03/01,119.255
2019/03/02,88.748
2019/03/03,56.529
2019/03/04,190.755
2019/03/05,280.446
2019/03/06,312.383
2019/03/07,306.521
2019/03/08,300.573
2019/03/09,274.149
2019/03/10,269.653
2019/03/11,305.274
2019/03/12,303.569
2019/03/13,308.748
2019/03/14,305.066
2019/03/15,316.382
2019/03/16,278.305
2019/03/17,254.38
2019/03/18,268.838
2019/03/19,269.988
2019/03/20,295.909
2019/03/21,320.283
2019/03/22,313.313
2019/03/23,286.527
2019/03/24,254.835
2019/03/25,216.136
2019/03/26,131.083
2019/03/27,174.5
2019/03/28,162.049
2019/03/29,193.697
2019/03/30,156.855
2019/03/31,144.839
2019/04/01,211.704
2019/04/02,309.252
2019/04/03,411.773
2019/04/04,299.853
2019/04/05,193.52
2019/04/06,112.457
2019/04/07,79.327
2019/04/08,216.727
2019/04/09,222.188
2019/04/10,158.716
2019/04/11,162.568
2019/04/12,152.18
2019/04/13,93.481
2019/04/14,101.218
2019/04/15,169.342
2019/04/16,206.481
2019/04/17,259.974
2019/04/18,185.991
2019/04/19,166.192
2019/04/20,132.576
2019/04/21,71.204
2019/04/22,198.833
2019/04/23,402.702
2019/04/24,245.712
2019/04/25,201.961
2019/04/26,196.053
2019/04/27,96.987
2019/04/28,86.617
2019/04/29,245.999
2019/04/30,321.773
2019/05/01,111.031
2019/05/02,111.533
2019/05/03,247.727
2019/05/04,137.316
2019/05/05,137.968
2019/05/06,189.601
2019/05/07,389.602
2019/05/08,307.405
2019/05/09,328.696
2019/05/10,450.05
2019/05/11,409.287
2019/05/12,358.428
2019/05/13,416.857
2019/05/14,487.385
2019/05/15,504.714
2019/05/16,509.252
2019/05/17,464.766
2019/05/18,219.079
2019/05/19,215.522
2019/05/20,376.41
2019/05/21,385.332
2019/05/22,331.248
2019/05/23,291.001
2019/05/24,379.42
2019/05/25,214.542
2019/05/26,119.64
2019/05/27,412.716
2019/05/28,399.368
2019/05/29,386.937
2019/05/30,456.609
2019/05/31,700.561
2019/06/01,316.637
2019/06/02,268.863
2019/06/03,534.039
2019/06/04,406.462
2019/06/05,353.293
2019/06/06,296.922
2019/06/07,297.896
2019/06/08,208.051
2019/06/09,122.282
2019/06/10,324.775
2019/06/11,360.186
2019/06/12,367.228
2019/06/13,345.712
2019/06/14,314.554
2019/06/15,240.029
2019/06/16,297.004
2019/06/17,463.047
2019/06/18,333.886
2019/06/19,258.281
2019/06/20,448.207
2019/06/21,499.315
2019/06/22,461.487
2019/06/23,189.404
2019/06/24,317.939
2019/06/25,540.956
2019/06/26,736.582
2019/06/27,781.34
2019/06/28,443.689
2019/06/29,230.194
2019/06/30,218.443
2019/07/01,505.02
2019/07/02,454.539
2019/07/03,345.434
2019/07/04,335.687
2019/07/05,232.651
2019/07/06,150.44
2019/07/07,140.954
2019/07/08,314.261
2019/07/09,426.134
2019/07/10,629.058
2019/07/11,467.577
2019/07/12,280.478
2019/07/13,191.085
2019/07/14,173.768
2019/07/15,317.085
2019/07/16,279.855
2019/07/17,448.841
2019/07/18,454.911
2019/07/19,462.742
2019/07/20,195.268
2019/07/21,135.783
2019/07/22,264.417
2019/07/23,302.02
2019/07/24,306.659
2019/07/25,324.379
2019/07/26,260.72
2019/07/27,172.126
2019/07/28,120.809
2019/07/29,204.711
2019/07/30,316.868
2019/07/31,281.356
2019/08/01,336.401
2019/08/02,241.269
2019/08/03,152.761
2019/08/04,124.931
2019/08/05,414.336
2019/08/06,325.198
2019/08/07,172.493
2019/08/08,360.394
2019/08/09,291.285
2019/08/10,173.466
2019/08/11,173.674
2019/08/12,246.086
2019/08/13,249.549
2019/08/14,243.126
2019/08/15,257.873
2019/08/16,291.532
2019/08/17,209.094
2019/08/18,174.351
2019/08/19,275.628
2019/08/20,292.722
2019/08/21,331.962
2019/08/22,291.412
2019/08/23,251.089
2019/08/24,164.011
2019/08/25,126.957
2019/08/26,297.807
2019/08/27,289.624
2019/08/28,224.417
2019/08/29,232.226
2019/08/30,215.987
2019/08/31,134.01
2019/09/01,156.961
2019/09/02,238.426
2019/09/03,280.002
2019/09/04,327.905
2019/09/05,252.976
2019/09/06,279.662
2019/09/07,190.797
2019/09/08,172.092
2019/09/09,323.672
2019/09/10,312.988
2019/09/11,302.026
2019/09/12,298.743
2019/09/13,303.781
2019/09/14,210.678
2019/09/15,194.347
2019/09/16,283.912
2019/09/17,349.708
2019/09/18,306.092
2019/09/19,269.813
2019/09/20,287.982
2019/09/21,183.642
2019/09/22,122.819
2019/09/23,382.261
2019/09/24,326.587
2019/09/25,316.42
2019/09/26,205.338
2019/09/27,277.496
2019/09/28,122.839
2019/09/29,135.175
2019/09/30,320.559
2019/10/01,282.148
2019/10/02,216.615
2019/10/03,207.261
2019/10/04,170.978
2019/10/05,117.803
2019/10/06,142.601
2019/10/07,219.736
2019/10/08,209.847
2019/10/09,274.262
2019/10/10,232.614
2019/10/11,202.936
2019/10/12,137.812
2019/10/13,120.094
2019/10/14,221.926
2019/10/15,206.737
2019/10/16,218.393
2019/10/17,203.546
2019/10/18,173.724
2019/10/19,138.697
2019/10/20,129.204
2019/10/21,184.763
2019/10/22,184.163
2019/10/23,182.699
2019/10/24,269.365
2019/10/25,324.622
2019/10/26,351.56
2019/10/27,252.056
2019/10/28,292.352
2019/10/29,292.365
2019/10/30,274.961
2019/10/31,306.678
2019/11/01,334.1
2019/11/02,219.087
2019/11/03,202.67
2019/11/04,372.458
2019/11/05,359.125
2019/11/06,327.388
2019/11/07,337.926
2019/11/08,406.871
2019/11/09,260.953
2019/11/10,131.915
2019/11/11,186.913
2019/11/12,233.971
2019/11/13,274.844
2019/11/14,189.326
2019/11/15,300.979
2019/11/16,215.325
2019/11/17,172.401
2019/11/18,257.219
2019/11/19,281.525
2019/11/20,203.843
2019/11/21,301.891
2019/11/22,379.459
2019/11/23,225.652
2019/11/24,161.503
2019/11/25,290.379
2019/11/26,344.329
2019/11/27,301.838
2019/11/28,272.851
2019/11/29,305.237
2019/11/30,234.361
2019/12/01,199.794
2019/12/02,270.947
2019/12/03,235.671
2019/12/04,236.571
2019/12/05,271.351
2019/12/06,246.869
2019/12/07,169.806
2019/12/08,140.728
2019/12/09,274.636
2019/12/10,262.521
2019/12/11,273.839
2019/12/12,252.871
2019/12/13,253.775
2019/12/14,166.642
2019/12/15,201.063
2019/12/16,217.178
2019/12/17,268.754
2019/12/18,309.037
2019/12/19,269.127
2019/12/20,231.559
2019/12/21,144.449
2019/12/22,133.145
2019/12/23,291.082
2019/12/24,253.61
2019/12/25,165.727
2019/12/26,188.536
2019/12/27,232.41
2019/12/28,193.723
2019/12/29,161.338
2019/12/30,223.627
2019/12/31,219.237
2020/01/01,120.996
2020/01/02,215.464
2020/01/03,211.058
2020/01/04,156.72
2020/01/05,150.613
2020/01/06,291.689
2020/01/07,264.859
2020/01/08,348.113
2020/01/09,277.042
2020/01/10,303.374
2020/01/11,178.464
2020/01/12,169.945
2020/01/13,262.72
2020/01/14,349.34
2020/01/15,294.873
2020/01/16,226.289
2020/01/17,285.598
2020/01/18,187.098
2020/01/19,192.62
2020/01/20,232.141
2020/01/21,251.916
2020/01/22,211.241
2020/01/23,204.096
2020/01/24,223.089
2020/01/25,150.289
2020/01/26,155.778
2020/01/27,331.444
2020/01/28,300.83
2020/01/29,257.694
2020/01/30,244.539
2020/01/31,283.366
2020/02/01,217.018
2020/02/02,212.038
2020/02/03,290.489
2020/02/04,316.961
2020/02/05,260.278
2020/02/06,320.716
2020/02/07,351.865
2020/02/08,196.534
2020/02/09,188.493
2020/02/10,331.44
2020/02/11,318.893
2020/02/12,385.819
2020/02/13,379.542
2020/02/14,327.173
2020/02/15,248.575
2020/02/16,171.578
2020/02/17,284.825
2020/02/18,306.824
2020/02/19,325.677
2020/02/20,354.115
2020/02/21,274.903
2020/02/22,198.74
2020/02/23,186.493
2020/02/24,306.989
2020/02/25,292.516
2020/02/26,377.974
2020/02/27,324.974
2020/02/28,279.942
2020/02/29,234.466
2020/03/01,158.893
2020/03/02,331.607
2020/03/03,324.864
2020/03/04,303.025
2020/03/05,329.785
2020/03/06,366.517
2020/03/07,224.659
2020/03/08,192.65
2020/03/09,339.916
2020/03/10,363.092
2020/03/11,343.729
2020/03/12,442.696
2020/03/13,619.715
2020/03/14,249.65
2020/03/15,231.335
2020/03/16,411.547
2020/03/17,393.457
2020/03/18,427.204
2020/03/19,475.945
2020/03/20,464.136
2020/03/21,261.013
2020/03/22,208.081
2020/03/23,353.73
2020/03/24,334.719
2020/03/25,428.373
2020/03/26,286.368
2020/03/27,297.409
2020/03/28,240.702
2020/03/29,177.906
2020/03/30,298.45
2020/03/31,300.717
2020/04/01,306.182
2020/04/02,328.202
2020/04/03,334.742
2020/04/04,204.719
2020/04/05,192.226
2020/04/06,355.503
2020/04/07,311.356
2020/04/08,298.914
2020/04/09,286.369
2020/04/10,275.19
2020/04/11,205.082
2020/04/12,201.503
2020/04/13,244.812
2020/04/14,309.821
2020/04/15,292.62
2020/04/16,322.235
2020/04/17,353.706
2020/04/18,230.987
2020/04/19,207.6
2020/04/20,300.109
2020/04/21,296.043
2020/04/22,375.171
2020/04/23,384.633
2020/04/24,384.003
2020/04/25,297.704
2020/04/26,266.129
2020/04/27,373.437
2020/04/28,342.968
2020/04/29,448.943
2020/04/30,571.162
2020/05/01,418.28
2020/05/02,352.43
2020/05/03,303.447
2020/05/04,395.268
2020/05/05,410.796
2020/05/06,465.787
2020/05/07,504.386
2020/05/08,556.355
2020/05/09,394.71
2020/05/10,404.483
2020/05/11,446.961
2020/05/12,440.422
2020/05/13,507.165
2020/05/14,606.285
2020/05/15,543.557
2020/05/16,309.933
2020/05/17,403.578
2020/05/18,489.173
2020/05/19,521.23
2020/05/20,543.813
2020/05/21,486.058
2020/05/22,520.231
2020/05/23,345.288
2020/05/24,380.739
2020/05/25,465.089
2020/05/26,443.576
2020/05/27,468.908
2020/05/28,478.556
2020/05/29,492.035
2020/05/30,308.738
2020/05/31,271.636
2020/06/01,466.377
2020/06/02,619.174
2020/06/03,477.017
2020/06/04,471.732
2020/06/05,418.506
2020/06/06,272.596
2020/06/07,260.297
2020/06/08,400.534
2020/06/09,452.424
2020/06/10,450.542
2020/06/11,443.508
2020/06/12,440.726
2020/06/13,299.494
2020/06/14,219.232
2020/06/15,463.068
2020/06/16,463.338
2020/06/17,470.81
2020/06/18,502.849
2020/06/19,468.501
2020/06/20,319.387
2020/06/21,262.195
2020/06/22,496.003
2020/06/23,498.314
2020/06/24,477.56
2020/06/25,496.523
2020/06/26,458.082
2020/06/27,366.868
2020/06/28,297.933
2020/06/29,475.209
2020/06/30,509.394
2020/07/01,498.19
2020/07/02,483.649
2020/07/03,480.44
2020/07/04,332.396
2020/07/05,286.182
2020/07/06,479.825
2020/07/07,505.542
2020/07/08,542.789
2020/07/09,492.729
2020/07/10,496.205
2020/07/11,352.71
2020/07/12,289.15
2020/07/13,540.86
2020/07/14,552.391
2020/07/15,563.381
2020/07/16,600.27
2020/07/17,621.938
2020/07/18,484.895
2020/07/19,395.731
2020/07/20,554.98
2020/07/21,643.206
2020/07/22,592.162
2020/07/23,600.425
2020/07/24,504.091
2020/07/25,505.973
2020/07/26,439.915
2020/07/27,725.238
2020/07/28,720.977
2020/07/29,579.695
2020/07/30,604.67
2020/07/31,537.211
2020/08/01,572.736
2020/08/02,452.269
2020/08/03,527.915
2020/08/04,552.604
2020/08/05,657.08
2020/08/06,573.377
2020/08/07,512.356
2020/08/08,463.289
2020/08/09,406.195
2020/08/10,663.728
2020/08/11,578.742
2020/08/12,530.716
2020/08/13,544.64
2020/08/14,491.753
2020/08/15,403.942
2020/08/16,344.064
2020/08/17,609.595
2020/08/18,662.625
2020/08/19,577.115
2020/08/20,525.626
2020/08/21,576.045
2020/08/22,492.447
2020/08/23,345.828
2020/08/24,506.388
2020/08/25,596.862
2020/08/26,530.23
2020/08/27,615.484
2020/08/28,528.23
2020/08/29,457.232
2020/08/30,441.401
2020/08/31,652.402
2020/09/01,606.663
2020/09/02,633.776
2020/09/03,719.889
2020/09/04,741.197
2020/09/05,470.503
2020/09/06,382.612
2020/09/07,460.264
2020/09/08,506.782
2020/09/09,529.223
2020/09/10,515.062
2020/09/11,573.472
2020/09/12,355.891
2020/09/13,343.573
2020/09/14,482.296
2020/09/15,566.85
2020/09/16,543.178
2020/09/17,484.415
2020/09/18,508.005
2020/09/19,434.277
2020/09/20,311.771
2020/09/21,530.007
2020/09/22,585.133
2020/09/23,524.056
2020/09/24,596.814
2020/09/25,507.752
2020/09/26,451.187
2020/09/27,355.384
2020/09/28,563.731
2020/09/29,566.824
2020/09/30,533.197
2020/10/01,642.496
2020/10/02,643.595
2020/10/03,400.122
2020/10/04,337.648
2020/10/05,551.042
2020/10/06,593.634
2020/10/07,495.957
2020/10/08,515.371
2020/10/09,543.192
2020/10/10,453.41
2020/10/11,344.584
2020/10/12,511.131
2020/10/13,516.728
2020/10/14,539.626
2020/10/15,532.895
2020/10/16,540.104
2020/10/17,405.339
2020/10/18,417.89
2020/10/19,588.016
2020/10/20,588.35
2020/10/21,695.015
2020/10/22,713.33
2020/10/23,612.06
2020/10/24,401.625
2020/10/25,465.349
2020/10/26,731.193
2020/10/27,947.859
2020/10/28,905.604
2020/10/29,781.71
2020/10/30,728.944
2020/10/31,609.705
2020/11/01,468.186
2020/11/02,858.621
2020/11/03,623.263
2020/11/04,537.231
2020/11/05,839.729
2020/11/06,723.079
2020/11/07,539.154
2020/11/08,458.397
2020/11/09,534.207
2020/11/10,643.791
2020/11/11,596.236
2020/11/12,606.268
2020/11/13,663.727
2020/11/14,484.122
2020/11/15,394.137
2020/11/16,624.886
2020/11/17,678.838
2020/11/18,680.633
2020/11/19,693.031
2020/11/20,642.636
2020/11/21,476.791
2020/11/22,405.064
2020/11/23,632.251
2020/11/24,776.838
2020/11/25,661.104
2020/11/26,769.452
2020/11/27,600.844
2020/11/28,478.523
2020/11/29,476.56
2020/11/30,862.722
2020/12/01,845.304
2020/12/02,691.858
2020/12/03,622.343
2020/12/04,628.418
2020/12/05,494.94
2020/12/06,480.643
2020/12/07,638.838
2020/12/08,591.174
2020/12/09,635.376
2020/12/10,599.009
2020/12/11,623.851
2020/12/12,502.712
2020/12/13,494.122
2020/12/14,606.274
2020/12/15,662.407
2020/12/16,751.123
2020/12/17,1112
2020/12/18,819.113
2020/12/19,577.824
2020/12/20,504.681
2020/12/21,918.724
2020/12/22,772.834
2020/12/23,803.542
2020/12/24,760.405
2020/12/25,623.668
2020/12/26,767.462
2020/12/27,783.955
2020/12/28,811.977
2020/12/29,789.286
2020/12/30,836.243
2020/12/31,751.424
2021/01/01,598.957
2021/01/02,933.622
2021/01/03,737.03
2021/01/04,893.183
2021/01/05,831.262
2021/01/06,807.417
2021/01/07,1059
2021/01/08,1193
2021/01/09,795.948
2021/01/10,754.566
2021/01/11,1182
2021/01/12,952.463
2021/01/13,855.41
2021/01/14,942.919
2021/01/15,815.48
2021/01/16,641.398
2021/01/17,630.344
2021/01/18,838.294
2021/01/19,863.654
2021/01/20,791.412
2021/01/21,980.926
2021/01/22,785.029
2021/01/23,550.697
2021/01/24,550.733
2021/01/25,833.924
2021/01/26,646.672
2021/01/27,731.571
2021/01/28,723.503
2021/01/29,1017
2021/01/30,690.014
2021/01/31,551.778
2021/02/01,940.705
2021/02/02,817.777
2021/02/03,895.086
2021/02/04,847.983
2021/02/05,745.704
2021/02/06,782.127
2021/02/07,644.307
2021/02/08,1021
2021/02/09,1231
2021/02/10,1020
2021/02/11,1115
2021/02/12,1006
2021/02/13,702.738
2021/02/14,744.446
2021/02/15,938.466
2021/02/16,1122
2021/02/17,1217
2021/02/18,1148
2021/02/19,1181
2021/02/20,1147
2021/02/21,1085
2021/02/22,1411
2021/02/23,1626
2021/02/24,1006
2021/02/25,1008
2021/02/26,1015
2021/02/27,668.56
2021/02/28,775.2
2021/03/01,1068
2021/03/02,929.495
2021/03/03,984.487
2021/03/04,994.804
2021/03/05,831.072
2021/03/06,697.77
2021/03/07,846.965
2021/03/08,925.55
2021/03/09,1135
2021/03/10,1014
2021/03/11,1105
2021/03/12,984.937
2021/03/13,1119
2021/03/14,772.375
2021/03/15,1118
2021/03/16,981.368
2021/03/17,1011
2021/03/18,998.345
2021/03/19,949.944
2021/03/20,786.308
2021/03/21,835.452
2021/03/22,972.241
2021/03/23,922.318
2021/03/24,980.627
2021/03/25,919.162
2021/03/26,1028
2021/03/27,775.381
2021/03/28,755.722
2021/03/29,1042
2021/03/30,1008
2021/03/31,980.646
2021/04/01,998.433
2021/04/02,1003
2021/04/03,866.506
2021/04/04,744.38
2021/04/05,988.352
2021/04/06,1057
2021/04/07,958.7
2021/04/08,993.544
2021/04/09,932.189
2021/04/10,799.178
2021/04/11,779.714
2021/04/12,1126
2021/04/13,1167
2021/04/14,1285
2021/04/15,974.167
2021/04/16,1462
2021/04/17,1459
2021/04/18,1116
2021/04/19,1503
2021/04/20,1219
2021/04/21,1284
2021/04/22,1253
2021/04/23,1123
2021/04/24,654.858
2021/04/25,649.973
2021/04/26,1230
2021/04/27,971.659
2021/04/28,958.806
2021/04/29,1160
2021/04/30,1087
2021/05/01,838.394
2021/05/02,840.168
2021/05/03,1044
2021/05/04,1020
2021/05/05,995.399
2021/05/06,1019
2021/05/07,989.07
2021/05/08,950.95
2021/05/09,884.45
2021/05/10,1092
